Jun 13 18:04:19.385 VTTY: Console port: waiting connection on tcp port 2011 for protocol IPv4 (FD 17)
Jun 13 18:04:19.407 slot0: C/H/S settings = 16/4/32
Jun 13 18:04:19.407 slot1: C/H/S settings = 0/4/32
Jun 13 18:04:19.648 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x60ba7598,JIT on)
Jun 13 18:04:19.648 CPU0: CPU_STATE: Starting CPU (old state=2)...
Jun 13 18:04:19.794 ROM: Microcode has started.
Jun 13 18:04:19.798 ROM: trying to read bootvar 'WARM_REBOOT'
Jun 13 18:04:19.800 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80b9d168 (size=1)
Jun 13 18:04:19.800 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80b9d17c (size=1)
Jun 13 18:04:19.868 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6024bc80 (size=2)
Jun 13 18:04:19.870 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60253984 (size=2)
Jun 13 18:04:19.870 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60253994 (size=2)
Jun 13 18:04:19.870 ROM: unhandled syscall 0x00000047 at pc=0x60b9e914 (a1=0x80007df4,a2=0x637a273c,a3=0x0000011c)
Jun 13 18:04:20.281 ROM: trying to read bootvar 'RANDOM_NUM'
Jun 13 18:04:20.306 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60261248 (size=2)
Jun 13 19:42:25.879 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=3,function=0,reg=0x00
Jun 13 19:42:25.879 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=3,function=0,reg=0x40
Jun 13 19:42:25.879 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=3,function=0,reg=0x40
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x04
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x04
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x0c
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x0c
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0x000c0900) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x18
Jun 13 19:42:25.879 PCI: PCI bridge 0,3,0 -> pri: 00, sec: 09, sub: 12
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0x000c0900) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x18
Jun 13 19:42:25.879 PCI: PCI bridge 0,3,0 -> pri: 00, sec: 09, sub: 12
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0x02809f80) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x1c
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0x02809f80) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x1c
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0x4e704e00) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x20
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0x4e704e00) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x20
Jun 13 19:42:25.879 CPU0: PCI: write request (data=0x00014e01) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x24
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00014e01) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x24
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x30
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x30
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x3c
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x3c
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x40
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x40
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x64
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x64
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x68
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x68
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0x04
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0x04
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60264010: bus=0,device=3,function=0,reg=0xf0
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x6026401c: bus=0,device=3,function=0,reg=0xf0
Jun 13 19:42:25.880 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=4,function=0,reg=0x00
Jun 13 19:42:25.880 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=4,function=0,reg=0x00
Jun 13 19:42:25.880 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=4,function=0,reg=0x40
Jun 13 19:42:25.880 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=4,function=0,reg=0x40
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x04
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x04
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x0c
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x0c
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00100d00) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x18
Jun 13 19:42:25.880 PCI: PCI bridge 0,4,0 -> pri: 00, sec: 13, sub: 16
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00100d00) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x18
Jun 13 19:42:25.880 PCI: PCI bridge 0,4,0 -> pri: 00, sec: 13, sub: 16
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x0280bfa0) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x1c
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x0280bfa0) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x1c
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x4ef04e80) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x20
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x4ef04e80) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x20
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00014e81) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x24
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00014e81) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x24
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x30
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x30
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x3c
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x3c
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x40
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x40
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x64
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x64
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x68
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x68
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0x04
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0x04
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60264010: bus=0,device=4,function=0,reg=0xf0
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x6026401c: bus=0,device=4,function=0,reg=0xf0
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60264030: bus=0,device=0,function=0,reg=0x20
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60264034: bus=0,device=0,function=0,reg=0x20
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60264030: bus=0,device=0,function=0,reg=0xa0
Jun 13 19:42:25.880 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60264034: bus=0,device=0,function=0,reg=0xa0
Jun 13 19:42:25.880 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x60253c9c (size=2)
Jun 13 19:42:28.040 ROM: unhandled syscall 0x0000003e at pc=0x60b9e914 (a1=0x80007de4,a2=0x637a2718,a3=0x000000f8)
Jun 13 19:42:28.040 ROM: unhandled syscall 0x00000047 at pc=0x60b9e914 (a1=0x80007dec,a2=0x637a273c,a3=0x0000011c)
Jun 13 19:42:28.720 ROM: trying to read bootvar 'BOOT'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'CONFIG_FILE'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'BOOTLDR'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'RSHELF'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'DSHELF'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'DSHELFINFO'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'RESET_COUNTER'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'CHRG_LOCRECSN'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'CHRG_ID'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'SLOTCACHE'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'OVERTEMP'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'DIAG'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'DIAMETER_ORIGIN_ID'
Jun 13 19:42:28.720 ROM: trying to read bootvar 'WARM_REBOOT'
Jun 13 19:42:28.825 CPU0: IO_FPGA: read from unknown addr 0x16, pc=0x608e349c (size=2)
Jun 13 19:42:28.825 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x608e308c (size=1)
Jun 13 19:42:28.825 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x608e30d0 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x608e30dc, value=0x00000020 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x608e30e0 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x608e30e8, value=0x00000000 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: read  access to undefined address 0x3c08002b at pc=0x608e30f4 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: write access to undefined address 0x3c08002b at pc=0x608e3100, value=0x00000040 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x608e3114 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x608e3120, value=0x00000000 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: read  access to undefined address 0x3c080023 at pc=0x608e312c (size=1)
Jun 13 19:42:28.825 CPU0: MTS: write access to undefined address 0x3c080023 at pc=0x608e313c, value=0x00000080 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f54 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: write access to undefined address 0x3c000002 at pc=0x608e4f60, value=0x00000080 (size=1)
Jun 13 19:42:28.825 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f64 (size=1)
Jun 13 19:42:28.887 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 19:42:28.947 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 19:42:29.007 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 19:42:29.068 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 19:42:29.130 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 19:42:29.189 CPU0: MTS: read  access to undefined address 0x3c000002 at pc=0x608e4f90 (size=1)
Jun 13 19:42:29.189 CPU0: MTS: write access to undefined address 0x3c080007 at pc=0x608e3228, value=0x00000002 (size=1)
Jun 13 19:42:29.189 CPU0: MTS: write access to undefined address 0x3c080008 at pc=0x608e3230, value=0x00000002 (size=1)
Jun 13 19:42:29.189 CPU0: MTS: write access to undefined address 0x3c080009 at pc=0x608e3238, value=0x00000002 (size=1)
Jun 13 19:42:29.189 CPU0: MTS: write access to undefined address 0x3c08000a at pc=0x608e323c, value=0x00000002 (size=1)
Jun 13 19:42:29.189 CPU0: MTS: write access to undefined address 0x3c08000b at pc=0x608e3240, value=0x00000002 (size=1)
Jun 13 19:42:29.189 CPU0: MTS: write access to undefined address 0x3c08000c at pc=0x608e3244, value=0x00000002 (size=1)
Jun 13 19:42:29.190 CPU0: MTS: read  access to undefined address 0x3c080022 at pc=0x608e4158 (size=1)
Jun 13 19:42:29.309 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x602612f0 (size=2)
Jun 13 19:42:29.309 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x1000, pc=0x602612f8 (size=2)
Jun 13 19:42:29.425 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.425 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.426 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.426 CPU0: PCI: write request (data=0x00400000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.426 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.426 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.426 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.426 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.484 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x00
Jun 13 19:42:29.484 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x00
Jun 13 19:42:29.484 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x40
Jun 13 19:42:29.484 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x40
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x04
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x04
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x0c
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x0c
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x18
Jun 13 19:42:29.484 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x18
Jun 13 19:42:29.484 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x1c
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x1c
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x20
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x20
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x24
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x24
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x30
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x30
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x40
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x40
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x64
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x64
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x68
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x68
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x04
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x04
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0xf0
Jun 13 19:42:29.484 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0xf0
Jun 13 19:42:29.652 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60264144: bus=1,device=0,function=0,reg=0x00
Jun 13 19:42:29.652 CPU0: PCI: read request for device 'NM-16ESW(1)' at pc=0x60264148: bus=1,device=0,function=0,reg=0x00
Jun 13 19:42:29.652 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60695dc4 (size=2)
Jun 13 19:42:29.652 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x1000, pc=0x60695de4 (size=2)
Jun 13 19:42:29.652 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60695df8 (size=2)
Jun 13 19:42:29.652 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x1, pc=0x60695e00 (size=2)
Jun 13 19:42:29.652 CPU0: IO_FPGA: read from unknown addr 0x18, pc=0x60695e2c (size=2)
Jun 13 19:42:29.652 CPU0: IO_FPGA: write to unknown addr 0x18, value=0x0, pc=0x60695e34 (size=2)
Jun 13 19:42:29.653 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60695e4c (size=2)
Jun 13 19:42:29.653 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x60695e58 (size=2)
Jun 13 19:42:29.689 CPU0: IO_FPGA: read from unknown addr 0x4c, pc=0x60695e70 (size=2)
Jun 13 19:42:29.689 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0x0, pc=0x60695e7c (size=2)
Jun 13 19:42:29.689 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x00
Jun 13 19:42:29.689 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x00
Jun 13 19:42:29.689 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264144: bus=0,device=1,function=0,reg=0x40
Jun 13 19:42:29.689 CPU0: PCI: read request for device 'ti2050b' at pc=0x60264148: bus=0,device=1,function=0,reg=0x40
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x04
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x04
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x0c
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x0c
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x18
Jun 13 19:42:29.689 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x18
Jun 13 19:42:29.689 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x1c
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x1c
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x20
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x20
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x24
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x24
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x30
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x30
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x3c
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x40
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x40
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x64
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x64
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x68
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x68
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60264010: bus=0,device=1,function=0,reg=0x04
Jun 13 19:42:29.689 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x6026401c: bus=0,device=1,function=0,reg=0x04
